ID,Time Stamp,DG_On_Load,DG_ON,DGFuelLow,Door_Open,SiteOnBat,Mains_Fail,Fire_Smoke,DGBatt_Low,Room_Temp,Rack_Temp,Batt_Volt,L1_Voltage,L2_Voltage,L3_Voltage,RectFail,Rec_LowV,DG_AC
192,4/1/2018 9:58,No,No,NOT-PROV,Yes,No,No,No,No,21.61,21.12,55.22,229.9,0,0,No,NOT-PROV,0
193,4/1/2018 9:53,No,No,NOT-PROV,Yes,No,No,No,No,21.49,20.76,55.22,228.62,0,0,No,NOT-PROV,0
194,4/1/2018 9:51,No,No,NOT-PROV,Yes,No,No,No,No,21.49,21.12,55.22,228.53,0,0,No,NOT-PROV,0
195,4/1/2018 9:50,No,No,NOT-PROV,Yes,No,No,No,No,21.12,20.64,55.16,228.82,0,0,No,NOT-PROV,0
196,4/1/2018 9:48,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.28,55.22,228.92,0,0,No,NOT-PROV,0
197,4/1/2018 9:46,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.64,55.22,228.62,0,0,No,NOT-PROV,0
198,4/1/2018 9:44,No,No,NOT-PROV,Yes,No,No,No,No,20.88,19.91,55.22,228.92,0,0,No,NOT-PROV,0
199,4/1/2018 9:40,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.15,55.22,230.48,0,0,No,NOT-PROV,0
200,4/1/2018 9:38,No,No,NOT-PROV,Yes,No,No,No,No,20.52,19.67,55.22,231.26,0,0,No,NOT-PROV,0
201,4/1/2018 9:36,No,No,NOT-PROV,Yes,No,No,No,No,20.76,19.91,55.16,230.97,0,0,No,NOT-PROV,0
202,4/1/2018 9:34,No,No,NOT-PROV,Yes,No,No,No,No,20.4,19.55,55.22,230.68,0,0,No,NOT-PROV,0
203,4/1/2018 9:32,No,No,NOT-PROV,Yes,No,No,No,No,20.52,19.91,55.16,230.38,0,0,No,NOT-PROV,0
204,4/1/2018 9:30,No,No,NOT-PROV,Yes,No,No,No,No,20.15,17.37,55.16,230.48,0,0,No,NOT-PROV,0
205,4/1/2018 9:29,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.16,230.78,0,0,No,NOT-PROV,0
206,4/1/2018 9:27,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.16,230.58,0,0,No,NOT-PROV,0
207,4/1/2018 9:26,No,No,NOT-PROV,Yes,No,No,No,No,20.4,19.31,55.1,230.78,0,0,No,NOT-PROV,0
208,4/1/2018 9:24,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.43,55.16,230.78,0,0,No,NOT-PROV,0
209,4/1/2018 9:23,No,No,NOT-PROV,Yes,No,No,No,No,20.28,19.43,55.16,231.36,0,0,No,NOT-PROV,0
210,4/1/2018 9:21,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.06,55.16,231.56,0,0,No,NOT-PROV,0
211,4/1/2018 9:19,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.06,55.16,230.78,0,0,No,NOT-PROV,0
212,4/1/2018 9:17,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.19,55.22,231.17,0,0,No,NOT-PROV,0
213,4/1/2018 9:15,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.06,55.16,230.97,0,0,No,NOT-PROV,0
214,4/1/2018 9:14,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.06,55.16,231.36,0,0,No,NOT-PROV,0
215,4/1/2018 9:12,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.06,55.34,231.07,0,0,No,NOT-PROV,0
216,4/1/2018 9:10,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.06,55.28,231.46,0,0,No,NOT-PROV,0
217,4/1/2018 9:08,No,No,NOT-PROV,Yes,No,No,No,No,20.03,19.06,55.16,231.95,0,0,No,NOT-PROV,0
218,4/1/2018 9:06,No,No,NOT-PROV,Yes,No,No,No,No,19.67,19.06,55.16,232.73,0,0,No,NOT-PROV,0
219,4/1/2018 9:04,No,No,NOT-PROV,Yes,No,No,No,No,19.43,19.19,55.22,233.12,0,0,No,NOT-PROV,0
220,4/1/2018 9:02,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.19,55.22,234.2,0,0,No,NOT-PROV,0
221,4/1/2018 9:00,No,No,NOT-PROV,Yes,No,No,No,No,20.15,19.43,55.16,238.11,0,0,No,NOT-PROV,0
222,4/1/2018 8:58,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.31,55.16,234.88,0,0,No,NOT-PROV,0
223,4/1/2018 8:54,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.19,55.16,234.49,0,0,No,NOT-PROV,0
224,4/1/2018 8:50,No,No,NOT-PROV,Yes,No,No,No,No,19.19,19.43,55.22,237.23,0,0,No,NOT-PROV,0
225,4/1/2018 8:48,No,No,NOT-PROV,Yes,No,No,No,No,19.06,19.19,55.22,237.52,0,0,No,NOT-PROV,0
226,4/1/2018 8:46,No,No,NOT-PROV,Yes,No,No,No,No,18.82,19.43,55.22,237.72,0,0,No,NOT-PROV,0
227,4/1/2018 8:44,No,No,NOT-PROV,Yes,No,No,No,No,18.7,19.43,55.22,237.72,0,0,No,NOT-PROV,0
228,4/1/2018 8:42,No,No,NOT-PROV,Yes,No,No,No,No,18.34,19.43,55.22,237.62,0,0,No,NOT-PROV,0
229,4/1/2018 8:41,No,No,NOT-PROV,Yes,No,No,No,No,18.46,19.43,55.16,237.72,0,0,No,NOT-PROV,0
230,4/1/2018 8:39,No,No,NOT-PROV,Yes,No,No,No,No,17.37,19.06,55.16,238.4,0,0,No,NOT-PROV,0
231,4/1/2018 8:37,No,No,NOT-PROV,Yes,No,No,No,No,17.61,18.1,55.16,238.89,0,0,No,NOT-PROV,0
232,4/1/2018 8:35,No,No,NOT-PROV,Yes,No,No,No,No,17.37,19.06,55.22,239.28,0,0,No,NOT-PROV,0
233,4/1/2018 8:33,No,No,NOT-PROV,Yes,No,No,No,No,15.43,16.52,55.51,239.48,0,0,No,NOT-PROV,0
234,4/1/2018 8:31,No,No,NOT-PROV,Yes,No,No,No,No,17.37,18.22,55.16,239.09,0,0,No,NOT-PROV,0
235,4/1/2018 8:29,No,No,NOT-PROV,Yes,No,No,No,No,17.01,18.1,55.22,239.28,0,0,No,NOT-PROV,0
236,4/1/2018 8:27,No,No,NOT-PROV,Yes,No,No,No,No,17.37,18.34,55.34,236.84,0,0,No,NOT-PROV,0
237,4/1/2018 8:25,No,No,NOT-PROV,Yes,No,No,No,No,16.16,17.73,55.22,237.82,0,0,No,NOT-PROV,0
238,4/1/2018 8:23,No,No,NOT-PROV,Yes,No,No,No,No,17.01,18.1,55.22,237.03,0,0,No,NOT-PROV,0
239,4/1/2018 8:21,No,No,NOT-PROV,Yes,No,No,No,No,16.76,16.28,55.22,236.94,0,0,No,NOT-PROV,0
240,4/1/2018 8:20,No,No,NOT-PROV,Yes,No,No,No,No,16.52,17.61,55.22,236.94,0,0,No,NOT-PROV,0
241,4/1/2018 8:18,No,No,NOT-PROV,Yes,No,No,No,No,16.16,17.49,55.22,237.03,0,0,No,NOT-PROV,0
242,4/1/2018 8:16,No,No,NOT-PROV,Yes,No,No,No,No,16.28,17.13,55.22,238.21,0,0,No,NOT-PROV,0
243,4/1/2018 8:14,No,No,NOT-PROV,Yes,No,No,No,No,16.04,16.64,55.28,238.4,0,0,No,NOT-PROV,0
244,4/1/2018 8:12,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.25,55.28,237.91,0,0,No,NOT-PROV,0
245,4/1/2018 8:10,No,No,NOT-PROV,Yes,No,No,No,No,15.67,17.13,55.34,238.31,0,0,No,NOT-PROV,0
246,4/1/2018 8:08,No,No,NOT-PROV,Yes,No,No,No,No,16.04,16.04,55.34,238.7,0,0,No,NOT-PROV,0
247,4/1/2018 8:06,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.76,55.28,238.89,0,0,No,NOT-PROV,0
248,4/1/2018 8:04,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.64,55.51,240.07,0,0,No,NOT-PROV,0
249,4/1/2018 8:02,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.4,55.34,240.07,0,0,No,NOT-PROV,0
250,4/1/2018 8:00,No,No,NOT-PROV,Yes,No,No,No,No,15.79,16.64,55.28,240.46,0,0,No,NOT-PROV,0
251,4/1/2018 7:58,No,No,NOT-PROV,Yes,No,No,No,No,16.64,16.52,55.28,178.84,0,0,No,NOT-PROV,0
252,4/1/2018 7:53,No,No,NOT-PROV,Yes,No,No,No,No,16.16,16.52,55.28,177.28,0,0,No,NOT-PROV,0
253,4/1/2018 7:51,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.52,55.22,181.97,0,0,No,NOT-PROV,0
254,4/1/2018 7:49,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.52,55.28,180.02,0,0,No,NOT-PROV,0
255,4/1/2018 7:47,No,No,NOT-PROV,Yes,No,No,No,No,15.07,16.4,55.28,178.65,0,0,No,NOT-PROV,0
256,4/1/2018 7:46,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.4,55.22,179.24,0,0,No,NOT-PROV,0
257,4/1/2018 7:44,No,No,NOT-PROV,Yes,No,No,No,No,15.79,16.4,55.28,177.08,0,0,No,NOT-PROV,0
258,4/1/2018 7:42,No,No,NOT-PROV,Yes,No,No,No,No,14.95,16.4,55.28,178.75,0,0,No,NOT-PROV,0
259,4/1/2018 7:40,No,No,NOT-PROV,Yes,No,No,No,No,13.98,16.64,55.28,175.62,0,0,No,NOT-PROV,0
260,4/1/2018 7:38,No,No,NOT-PROV,Yes,No,No,No,No,16.04,16.52,55.28,174.64,0,0,No,NOT-PROV,0
261,4/1/2018 7:36,No,No,NOT-PROV,Yes,No,No,No,No,15.67,14.7,55.22,176.4,0,0,No,NOT-PROV,0
262,4/1/2018 7:34,No,No,NOT-PROV,Yes,No,No,No,No,16.16,17.25,55.28,177.57,0,0,No,NOT-PROV,0
263,4/1/2018 7:32,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.28,55.34,173.17,0,0,No,NOT-PROV,0
264,4/1/2018 7:30,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.52,55.28,175.71,0,0,No,NOT-PROV,0
265,4/1/2018 7:28,No,No,NOT-PROV,Yes,No,No,No,No,14.95,15.92,55.28,177.47,0,0,No,NOT-PROV,0
266,4/1/2018 7:26,No,No,NOT-PROV,Yes,No,No,No,No,14.83,15.92,55.28,177.18,0,0,No,NOT-PROV,0
267,4/1/2018 7:24,No,No,NOT-PROV,Yes,No,No,No,No,15.43,15.67,55.28,171.02,0,0,No,NOT-PROV,0
268,4/1/2018 7:22,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.16,55.34,174.83,0,0,No,NOT-PROV,0
269,4/1/2018 7:21,No,No,NOT-PROV,Yes,No,No,No,No,15.55,15.43,55.28,175.03,0,0,No,NOT-PROV,0
270,4/1/2018 7:19,No,No,NOT-PROV,Yes,No,No,No,No,14.46,16.28,55.28,172.39,0,0,No,NOT-PROV,0
271,4/1/2018 7:17,No,No,NOT-PROV,Yes,No,No,No,No,16.16,15.92,55.28,169.75,0,0,No,NOT-PROV,0
272,4/1/2018 7:15,No,No,NOT-PROV,Yes,No,No,No,No,16.04,16.16,55.22,168.67,0,0,No,NOT-PROV,0
273,4/1/2018 7:13,No,No,NOT-PROV,Yes,No,No,No,No,15.79,16.16,55.28,172.29,0,0,No,NOT-PROV,0
274,4/1/2018 7:11,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.16,55.28,173.86,0,0,No,NOT-PROV,0
275,4/1/2018 7:09,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.04,55.34,174.54,0,0,No,NOT-PROV,0
276,4/1/2018 7:07,No,No,NOT-PROV,Yes,No,No,No,No,15.67,13.13,55.28,177.67,0,0,No,NOT-PROV,0
277,4/1/2018 7:05,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.16,55.22,172.39,0,0,No,NOT-PROV,0
278,4/1/2018 7:03,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.16,55.22,175.71,0,0,No,NOT-PROV,0
279,4/1/2018 7:01,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.28,55.28,174.64,0,0,No,NOT-PROV,0
280,4/1/2018 7:00,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.16,55.28,172.78,0,0,No,NOT-PROV,0
281,4/1/2018 6:58,No,No,NOT-PROV,Yes,No,No,No,No,15.67,14.46,55.28,174.35,0,0,No,NOT-PROV,0
282,4/1/2018 6:54,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.28,55.28,174.74,0,0,No,NOT-PROV,0
283,4/1/2018 6:52,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.28,55.28,173.86,0,0,No,NOT-PROV,0
284,4/1/2018 6:49,No,No,NOT-PROV,Yes,No,No,No,No,15.79,16.16,55.39,173.95,0,0,No,NOT-PROV,0
285,4/1/2018 6:48,No,No,NOT-PROV,Yes,No,No,No,No,15.79,16.04,55.28,176.11,0,0,No,NOT-PROV,0
286,4/1/2018 6:46,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.28,55.28,178.75,0,0,No,NOT-PROV,0
287,4/1/2018 6:44,No,No,NOT-PROV,Yes,No,No,No,No,15.43,16.64,55.34,181.97,0,0,No,NOT-PROV,0
288,4/1/2018 6:42,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.52,55.28,187.06,0,0,No,NOT-PROV,0
289,4/1/2018 6:39,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.52,55.28,187.35,0,0,No,NOT-PROV,0
290,4/1/2018 6:38,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.4,55.28,187.45,0,0,No,NOT-PROV,0
291,4/1/2018 6:36,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.52,55.28,185.98,0,0,No,NOT-PROV,0
292,4/1/2018 6:34,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.4,55.28,186.67,0,0,No,NOT-PROV,0
293,4/1/2018 6:32,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.52,55.28,187.94,0,0,No,NOT-PROV,0
294,4/1/2018 6:29,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.64,55.28,188.62,0,0,No,NOT-PROV,0
295,4/1/2018 6:28,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.76,55.39,188.62,0,0,No,NOT-PROV,0
296,4/1/2018 6:26,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.64,55.39,189.41,0,0,No,NOT-PROV,0
297,4/1/2018 6:24,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.4,55.39,193.42,0,0,No,NOT-PROV,0
298,4/1/2018 6:22,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.64,55.28,193.71,0,0,No,NOT-PROV,0
299,4/1/2018 6:19,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.76,55.39,193.71,0,0,No,NOT-PROV,0
300,4/1/2018 6:18,No,No,NOT-PROV,Yes,No,No,No,No,15.19,16.64,55.22,198.79,0,0,No,NOT-PROV,0
301,4/1/2018 6:16,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.64,55.22,198.89,0,0,No,NOT-PROV,0
302,4/1/2018 6:14,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.88,55.28,198.79,0,0,No,NOT-PROV,0
303,4/1/2018 6:12,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.88,55.34,198.6,0,0,No,NOT-PROV,0
304,4/1/2018 6:09,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.52,55.28,197.62,0,0,No,NOT-PROV,0
305,4/1/2018 6:08,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.76,55.28,197.82,0,0,No,NOT-PROV,0
306,4/1/2018 6:06,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.64,55.22,198.99,0,0,No,NOT-PROV,0
307,4/1/2018 6:04,No,No,NOT-PROV,Yes,No,No,No,No,15.43,17.01,55.39,198.01,0,0,No,NOT-PROV,0
308,4/1/2018 6:02,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.52,55.22,196.06,0,0,No,NOT-PROV,0
309,4/1/2018 5:58,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.76,55.28,195.27,0,0,No,NOT-PROV,0
310,4/1/2018 5:53,No,No,NOT-PROV,Yes,No,No,No,No,15.79,16.76,55.22,193.51,0,0,No,NOT-PROV,0
311,4/1/2018 5:51,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.76,55.28,193.51,0,0,No,NOT-PROV,0
312,4/1/2018 5:50,No,No,NOT-PROV,Yes,No,No,No,No,15.55,16.76,55.28,196.35,0,0,No,NOT-PROV,0
313,4/1/2018 5:48,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.88,55.34,196.74,0,0,No,NOT-PROV,0
314,4/1/2018 5:47,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.76,55.34,196.74,0,0,No,NOT-PROV,0
315,4/1/2018 5:42,No,No,NOT-PROV,Yes,No,No,No,No,15.43,16.64,55.28,196.25,0,0,No,NOT-PROV,0
316,4/1/2018 5:40,No,No,NOT-PROV,Yes,No,No,No,No,15.07,16.28,55.28,197.03,0,0,No,NOT-PROV,0
317,4/1/2018 5:38,No,No,NOT-PROV,Yes,No,No,No,No,15.19,16.4,55.39,196.45,0,0,No,NOT-PROV,0
318,4/1/2018 5:37,No,No,NOT-PROV,Yes,No,No,No,No,15.43,16.4,55.22,196.45,0,0,No,NOT-PROV,0
319,4/1/2018 5:35,No,No,NOT-PROV,Yes,No,No,No,No,14.7,16.28,55.22,196.94,0,0,No,NOT-PROV,0
320,4/1/2018 5:33,No,No,NOT-PROV,Yes,No,No,No,No,15.43,16.4,55.34,196.94,0,0,No,NOT-PROV,0
321,4/1/2018 5:30,No,No,NOT-PROV,Yes,No,No,No,No,15.43,16.76,55.22,198.21,0,0,No,NOT-PROV,0
322,4/1/2018 5:29,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.64,55.22,197.13,0,0,No,NOT-PROV,0
323,4/1/2018 5:21,No,No,NOT-PROV,Yes,No,No,No,No,15.67,16.64,55.22,196.64,0,0,No,NOT-PROV,0
324,4/1/2018 5:18,No,No,NOT-PROV,Yes,No,No,No,No,15.43,16.76,55.34,196.64,0,0,No,NOT-PROV,0
325,4/1/2018 5:17,No,No,NOT-PROV,Yes,No,No,No,No,15.79,17.01,55.28,196.55,0,0,No,NOT-PROV,0
326,4/1/2018 5:15,No,No,NOT-PROV,Yes,No,No,No,No,15.79,16.88,55.22,196.55,0,0,No,NOT-PROV,0
327,4/1/2018 5:12,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.88,55.28,196.15,0,0,No,NOT-PROV,0
328,4/1/2018 5:10,No,No,NOT-PROV,Yes,No,No,No,No,15.67,17.01,55.22,196.35,0,0,No,NOT-PROV,0
329,4/1/2018 5:08,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.76,55.22,196.74,0,0,No,NOT-PROV,0
330,4/1/2018 5:07,No,No,NOT-PROV,Yes,No,No,No,No,16.04,16.76,55.22,196.64,0,0,No,NOT-PROV,0
331,4/1/2018 5:04,No,No,NOT-PROV,Yes,No,No,No,No,15.79,17.01,55.39,196.94,0,0,No,NOT-PROV,0
332,4/1/2018 5:03,No,No,NOT-PROV,Yes,No,No,No,No,15.79,17.13,55.22,197.03,0,0,No,NOT-PROV,0
333,4/1/2018 5:02,No,No,NOT-PROV,Yes,No,No,No,No,15.92,16.88,55.22,197.52,0,0,No,NOT-PROV,0
334,4/1/2018 4:59,No,No,NOT-PROV,Yes,No,No,No,No,16.16,17.13,55.22,197.13,0,0,No,NOT-PROV,0
335,4/1/2018 4:58,No,No,NOT-PROV,Yes,No,No,No,No,15.79,16.88,55.22,197.13,0,0,No,NOT-PROV,0
336,4/1/2018 4:53,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.01,55.28,196.74,0,0,No,NOT-PROV,0
337,4/1/2018 4:51,No,No,NOT-PROV,Yes,No,No,No,No,16.4,17.01,55.22,196.74,0,0,No,NOT-PROV,0
338,4/1/2018 4:50,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.13,55.39,196.64,0,0,No,NOT-PROV,0
339,4/1/2018 4:48,No,No,NOT-PROV,Yes,No,No,No,No,15.79,17.01,55.28,196.94,0,0,No,NOT-PROV,0
340,4/1/2018 4:46,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.25,55.22,196.74,0,0,No,NOT-PROV,0
341,4/1/2018 4:44,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.13,55.28,196.74,0,0,No,NOT-PROV,0
342,4/1/2018 4:43,No,No,NOT-PROV,Yes,No,No,No,No,15.79,17.13,55.28,196.64,0,0,No,NOT-PROV,0
343,4/1/2018 4:40,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.25,55.28,196.45,0,0,No,NOT-PROV,0
344,4/1/2018 4:39,No,No,NOT-PROV,Yes,No,No,No,No,16.16,17.01,55.28,196.74,0,0,No,NOT-PROV,0
345,4/1/2018 4:37,No,No,NOT-PROV,Yes,No,No,No,No,16.28,17.25,55.28,197.03,0,0,No,NOT-PROV,0
346,4/1/2018 4:34,No,No,NOT-PROV,Yes,No,No,No,No,14.95,17.13,55.34,197.33,0,0,No,NOT-PROV,0
347,4/1/2018 4:31,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.01,55.34,199.58,0,0,No,NOT-PROV,0
348,4/1/2018 4:29,No,No,NOT-PROV,Yes,No,No,No,No,16.4,17.13,55.28,199.58,0,0,No,NOT-PROV,0
349,4/1/2018 4:27,No,No,NOT-PROV,Yes,No,No,No,No,15.67,17.13,55.34,199.48,0,0,No,NOT-PROV,0
350,4/1/2018 4:25,No,No,NOT-PROV,Yes,No,No,No,No,15.31,16.88,55.28,199.28,0,0,No,NOT-PROV,0
351,4/1/2018 4:23,No,No,NOT-PROV,Yes,No,No,No,No,16.28,17.13,55.34,197.52,0,0,No,NOT-PROV,0
352,4/1/2018 4:21,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.37,55.22,197.13,0,0,No,NOT-PROV,0
353,4/1/2018 4:19,No,No,NOT-PROV,Yes,No,No,No,No,15.67,17.25,55.28,197.43,0,0,No,NOT-PROV,0
354,4/1/2018 4:17,No,No,NOT-PROV,Yes,No,No,No,No,16.4,17.13,55.28,197.72,0,0,No,NOT-PROV,0
355,4/1/2018 4:15,No,No,NOT-PROV,Yes,No,No,No,No,16.28,17.01,55.39,198.7,0,0,No,NOT-PROV,0
356,4/1/2018 4:13,No,No,NOT-PROV,Yes,No,No,No,No,15.43,17.25,55.28,198.89,0,0,No,NOT-PROV,0
357,4/1/2018 4:11,No,No,NOT-PROV,Yes,No,No,No,No,15.92,17.37,55.39,198.7,0,0,No,NOT-PROV,0
358,4/1/2018 4:08,No,No,NOT-PROV,Yes,No,No,No,No,16.52,17.13,55.28,198.79,0,0,No,NOT-PROV,0
359,4/1/2018 4:06,No,No,NOT-PROV,Yes,No,No,No,No,16.52,17.13,55.28,199.09,0,0,No,NOT-PROV,0
360,4/1/2018 4:04,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.37,55.28,198.79,0,0,No,NOT-PROV,0
361,4/1/2018 4:03,No,No,NOT-PROV,Yes,No,No,No,No,16.28,17.37,55.22,199.19,0,0,No,NOT-PROV,0
362,4/1/2018 4:02,No,No,NOT-PROV,Yes,No,No,No,No,16.76,17.25,55.22,199.58,0,0,No,NOT-PROV,0
363,4/1/2018 3:59,No,No,NOT-PROV,Yes,No,No,No,No,16.52,17.37,55.28,199.48,0,0,No,NOT-PROV,0
364,4/1/2018 3:58,No,No,NOT-PROV,Yes,No,No,No,No,16.64,17.49,55.22,199.09,0,0,No,NOT-PROV,0
365,4/1/2018 3:54,No,No,NOT-PROV,Yes,No,No,No,No,16.04,17.01,55.22,195.67,0,0,No,NOT-PROV,0
366,4/1/2018 3:52,No,No,NOT-PROV,Yes,No,No,No,No,17.13,17.37,55.22,199.28,0,0,No,NOT-PROV,0
367,4/1/2018 3:50,No,No,NOT-PROV,Yes,No,No,No,No,17.01,17.37,55.22,199.09,0,0,No,NOT-PROV,0
368,4/1/2018 3:48,No,No,NOT-PROV,Yes,No,No,No,No,16.64,17.49,55.22,199.38,0,0,No,NOT-PROV,0
369,4/1/2018 3:46,No,No,NOT-PROV,Yes,No,No,No,No,16.76,17.37,55.22,199.38,0,0,No,NOT-PROV,0
370,4/1/2018 3:45,No,No,NOT-PROV,Yes,No,No,No,No,16.76,17.49,55.28,199.19,0,0,No,NOT-PROV,0
371,4/1/2018 3:43,No,No,NOT-PROV,Yes,No,No,No,No,16.76,17.37,55.22,199.19,0,0,No,NOT-PROV,0
372,4/1/2018 3:41,No,No,NOT-PROV,Yes,No,No,No,No,16.88,17.49,55.22,198.79,0,0,No,NOT-PROV,0
373,4/1/2018 3:39,No,No,NOT-PROV,Yes,No,No,No,No,17.73,17.49,55.22,199.28,0,0,No,NOT-PROV,0
374,4/1/2018 3:37,No,No,NOT-PROV,Yes,No,No,No,No,17.01,17.37,55.22,199.38,0,0,No,NOT-PROV,0
375,4/1/2018 3:36,No,No,NOT-PROV,Yes,No,No,No,No,17.49,17.49,55.22,199.38,0,0,No,NOT-PROV,0
376,4/1/2018 3:34,No,No,NOT-PROV,Yes,No,No,No,No,17.01,17.61,55.22,199.58,0,0,No,NOT-PROV,0
377,4/1/2018 3:32,No,No,NOT-PROV,Yes,No,No,No,No,17.13,17.61,55.22,199.58,0,0,No,NOT-PROV,0
378,4/1/2018 3:30,No,No,NOT-PROV,Yes,No,No,No,No,16.88,17.13,55.28,199.38,0,0,No,NOT-PROV,0
379,4/1/2018 3:28,No,No,NOT-PROV,Yes,No,No,No,No,17.01,17.49,55.28,199.19,0,0,No,NOT-PROV,0
380,4/1/2018 3:26,No,No,NOT-PROV,Yes,No,No,No,No,17.49,17.61,55.22,199.19,0,0,No,NOT-PROV,0
381,4/1/2018 3:24,No,No,NOT-PROV,Yes,No,No,No,No,17.61,17.49,55.22,199.28,0,0,No,NOT-PROV,0
382,4/1/2018 3:22,No,No,NOT-PROV,Yes,No,No,No,No,17.73,17.49,55.22,199.09,0,0,No,NOT-PROV,0
383,4/1/2018 3:20,No,No,NOT-PROV,Yes,No,No,No,No,17.73,17.61,55.22,199.09,0,0,No,NOT-PROV,0
384,4/1/2018 3:18,No,No,NOT-PROV,Yes,No,No,No,No,17.73,17.49,55.16,199.09,0,0,No,NOT-PROV,0
385,4/1/2018 3:17,No,No,NOT-PROV,Yes,No,No,No,No,17.61,17.49,55.22,199.09,0,0,No,NOT-PROV,0
386,4/1/2018 3:15,No,No,NOT-PROV,Yes,No,No,No,No,16.76,17.37,55.16,199.19,0,0,No,NOT-PROV,0
387,4/1/2018 3:13,No,No,NOT-PROV,Yes,No,No,No,No,17.25,17.37,55.22,199.19,0,0,No,NOT-PROV,0
388,4/1/2018 3:11,No,No,NOT-PROV,Yes,No,No,No,No,17.25,17.25,55.16,198.99,0,0,No,NOT-PROV,0
389,4/1/2018 3:09,No,No,NOT-PROV,Yes,No,No,No,No,18.1,17.49,55.16,199.09,0,0,No,NOT-PROV,0
390,4/1/2018 3:08,No,No,NOT-PROV,Yes,No,No,No,No,17.97,17.37,55.1,198.99,0,0,No,NOT-PROV,0
391,4/1/2018 3:06,No,No,NOT-PROV,Yes,No,No,No,No,17.73,17.37,55.16,199.09,0,0,No,NOT-PROV,0
